Country,Country_Code,Year,FDI,GDP_Growth,Exports_pct_GDP,Imports_pct_GDP,Trade_Openness,FDI_log,Trade_Openness_log,FDI_log_scaled,GDP_Growth_scaled,Trade_Openness_log_scaled
Brunei Darussalam,BRN,2000,549607250.0,3.47467625024112,56.9702963778436,30.0850369790491,87.0553333568927,22.352499031159518,4.477965405020278,-0.36807698205320344,-0.39673900996285877,-0.4817370575735852
Brunei Darussalam,BRN,2001,60694643.66,1.46606051123892,57.9295715893463,33.1702163265203,91.0997879158666,22.251721418926056,4.52287264049929,-0.4266709082933948,-1.0066724350729508,-0.40059819625128096
Brunei Darussalam,BRN,2002,229671955.7,3.96143911729992,56.6559739302734,36.5602074917746,93.216181422048,22.28771208295236,4.545591944134404,-0.4057452853642917,-0.24892928361417108,-0.3595487215435702
Brunei Darussalam,BRN,2003,123820911.1,3.58342892575843,58.4208886086276,30.664727455027,89.0856160636546,22.265318770063278,4.500760507737232,-0.4187651624443004,-0.3637153257508101,-0.44055062829443087
Brunei Darussalam,BRN,2004,113205867.0,0.104538440167488,57.7661849453707,27.1159814628356,84.8821664082063,22.263045189586542,4.452976198684565,-0.4200870632494751,-1.420110308752121,-0.5268878161495718
Brunei Darussalam,BRN,2005,175068516.6,-0.0039251887198048,58.5718065853031,23.0483074928954,81.6201140781985,22.276223087965082,4.414253162725333,-0.41242519481976697,-1.4530462214717732,-0.596853001295364
Brunei Darussalam,BRN,2006,87839128.31,4.09841260978121,60.1605717677988,21.4103827977614,81.5709545655602,22.25759099303618,4.413657979045087,-0.42325823175891514,-0.20733610588675447,-0.5979283853749592
Brunei Darussalam,BRN,2007,257635717.5,-3.76362347570418,56.9641140279522,24.047300540928,81.0114145688802,22.293545163441294,4.40685843963606,-0.40235382688113275,-2.594710905778229,-0.6102138640796657
Brunei Darussalam,BRN,2008,222184549.5,-3.90071082085659,65.9431408995092,23.802284585175,89.7454254846842,22.28614446083159,4.508058063992173,-0.40665672921457996,-2.6363386558473367,-0.427365327559585
Brunei Darussalam,BRN,2009,325586827.8,-1.90025386182131,59.7036048188459,30.5834832943224,90.2870881131683,22.307579177248048,4.514009354961993,-0.3941941974592549,-2.0288827143660524,-0.4166124729797342
Brunei Darussalam,BRN,2010,480722550.0,2.74136433514822,67.4082522735034,27.9632937990884,95.3715460725918,22.33890008001152,4.5682109928245955,-0.37598365817749824,-0.6194154728431307,-0.3186803885157305
Brunei Darussalam,BRN,2011,691170270.0,3.74440638728039,69.5063427344544,30.0315881262525,99.53793086070692,22.379878429930102,4.6105350777931235,-0.3521581044720601,-0.31483313660676215,-0.24220879047091587
Brunei Darussalam,BRN,2012,864905530.0,0.913135324414256,70.1597309958374,35.4811711495708,105.6409021454082,22.41248688207507,4.669467135562804,-0.333198960695536,-1.1745729182171962,-0.1357297339935489
Brunei Darussalam,BRN,2013,775642000.0,-2.12478318620758,68.0441177749269,42.8954818041472,110.9395995790741,22.39586581513787,4.717959436353672,-0.34286274959237284,-2.097062972641138,-0.04811333928342157
Brunei Darussalam,BRN,2014,573906207.8,-2.50788721630481,68.177101904531,34.2438991427387,102.4210010472697,22.357252253207225,4.638808046357216,-0.3653133727962048,-2.2133958026162532,-0.19112489606009375
Brunei Darussalam,BRN,2015,171289167.8,-0.392383487933529,52.2130112999105,37.6831770760633,89.8961883759738,22.275422977518655,4.509718068246766,-0.41289039350271795,-1.5710049212624893,-0.4243660145631118
Brunei Darussalam,BRN,2016,-150550827.3,-2.47791776520457,49.5777773330629,37.7420239181075,87.31980125117039,22.20482593613311,4.480964332199831,-0.4539367900589067,-2.2042953213229426,-0.4763185646750144
Brunei Darussalam,BRN,2017,467927550.3,1.32872651318183,49.5733065162321,35.6035538991208,85.1768604153529,22.33635364804912,4.456401700975846,-0.3774641997707533,-1.0483750834155523,-0.5206985828911284
Brunei Darussalam,BRN,2018,516202620.6,0.0523710544736673,51.9332397479681,41.9648219488274,93.89806169679552,22.345927510492253,4.552803280715994,-0.37189778301018195,-1.4359513835866125,-0.3465192034135673
Brunei Darussalam,BRN,2019,373256767.2,3.86884416432889,57.9460406090157,50.5636178817246,108.50965849074028,22.31730825564977,4.696012750761577,-0.3885375353333954,-0.2770465365644958,-0.08776683965472502
Brunei Darussalam,BRN,2020,565542275.4,1.13357340605403,57.3561113668496,52.9348921971137,110.2910035639633,22.355618697671307,4.712148424502078,-0.36626315152641603,-1.1076350009498368,-0.058612736089736044
Brunei Darussalam,BRN,2021,206462739.4,-1.59076248075436,80.1689108263479,66.9542015818087,147.1231124081566,22.28284480001761,4.998043768572126,-0.4085752116837229,-1.9349029976732066,0.45794595267732907
Brunei Darussalam,BRN,2022,-290169984.9,-1.62833154022366,86.3893570088471,60.5846090836886,146.9739660925357,22.172578494661945,4.99703635351089,-0.4726860357010739,-1.9463111653358067,0.4561257446401232
Brunei Darussalam,BRN,2023,-55927970.38,1.12764419161606,76.7032024347733,60.1602318660444,136.8634343008177,22.22610409244192,4.926263588657576,-0.44156528518144034,-1.109435457851643,0.32825277513807055
Brunei Darussalam,BRN,2024,29063018.65,4.20037273472056,74.2982844367187,58.924934101365,133.2232185380837,22.244837819724737,4.899504224014065,-0.4306731573537794,-0.17637503801231702,0.2799036760736778
Cambodia,KHM,2000,118308566.3,9.99358032292079,49.3049002706901,61.0922250330406,110.39712530373068,22.264138755119614,4.71310152198725,-0.4194512444722332,1.5827822154303097,-0.05689066961534475
Cambodia,KHM,2001,146481995.1,7.38971065070517,51.1797752012962,60.5919660427045,111.77174124400072,22.270155200661794,4.725365786791841,-0.41595317423109723,0.7920948196899408,-0.03473146808389464
Cambodia,KHM,2002,130956363.9,6.26507280509637,54.188950476339,64.0806115959488,118.2695620722878,22.266844175108368,4.781386158849854,-0.4178782643652771,0.4505888761383062,0.06648672428876676
Cambodia,KHM,2003,81580650.56,10.2836813071691,54.2286240176407,65.846345075958,120.0749690935987,22.256240746931486,4.796409933022679,-0.4240432892623753,1.6708738715468143,0.0936318361208288
Cambodia,KHM,2004,131416229.3,9.45769481103929,60.8183573699975,70.5331236862783,131.35148105627582,22.266942404589418,4.885461119062147,-0.41782115196858766,1.4200559759699307,0.25453044761563104
Cambodia,KHM,2005,379180190.6,13.3033338358455,61.0399163553182,72.5120489103296,133.5519652656478,22.318510597154,4.901950483276931,-0.3878384722393911,2.5878173036304806,0.28432360281757185
Cambodia,KHM,2006,483209382.7,10.9433600681694,64.672329331268,75.6764049872155,140.3487343184835,22.339394252109226,4.951230129861686,-0.3756963375831593,1.8711909946064844,0.3733625821179426
Cambodia,KHM,2007,867288538.6,10.398458101201,61.1365869942825,72.5634368325363,133.7000238268188,22.412926839541072,4.903050260304341,-0.3329431614685003,1.705726831098853,0.28631069141834337
Cambodia,KHM,2008,815180218.0,7.47636606631011,61.7787856845594,68.614724994177,130.3935106787364,22.403262022772985,4.878196718824409,-0.3385624607184404,0.8184084810926516,0.24140505351839173
Cambodia,KHM,2009,928393617.3,4.07477850599065,46.2109950081593,56.0769540065406,102.2879490146999,22.42414260988892,4.637520709249609,-0.32642210975945196,-0.21451280454268798,-0.19345087016950013
Cambodia,KHM,2010,1404315449.0,5.07691843229247,50.2265428540514,59.7718577537062,109.9984006077576,22.50744174636944,4.7095157922694035,-0.27799048540716736,0.08979559343515701,-0.0633694034588381
Cambodia,KHM,2011,1538883425.0,7.28665813879552,49.9211772643531,59.8693279024614,109.7905051668145,22.529788904778773,4.7076410772009885,-0.2649974433763551,0.7608020391273056,-0.0667566581925671
Cambodia,KHM,2012,1988102945.0,7.65025657870362,53.285002586552,63.4552308316603,116.7402334182123,22.600967230433888,4.768480786086789,-0.2236130776337486,0.8712118290695073,0.043169162212954845
Cambodia,KHM,2013,2068470774.0,7.8574997554252,56.6205657745424,68.2669869941146,124.887552768657,22.613183859145977,4.835389070147302,-0.21651010877195734,0.9341430001013954,0.16405974752267938
Cambodia,KHM,2014,1853471158.0,8.00032074618566,56.629548029687,67.8253604970058,124.4549085266928,22.58016153083919,4.831946399402041,-0.23570988763360323,0.9775118209169771,0.1578394941225631
Cambodia,KHM,2015,1822804151.0,7.20703472529512,55.9812203124044,66.1283765029746,122.109596815379,22.57536117085359,4.81307498965927,-0.23850090374014798,0.7366237055753734,0.12374243422247959
Cambodia,KHM,2016,2475915854.0,7.90550116130704,56.4318377218234,66.2727178808437,122.7045556026671,22.672921981277987,4.817896106551091,-0.18177728424519832,0.9487190393761619,0.13245327849359623
Cambodia,KHM,2017,2788084322.0,8.07503915535979,56.3000536720904,64.8553976265984,121.1554512986888,22.716392069779513,4.805294424613716,-0.15650298866641044,1.0002007077664814,0.10968442816829965
Cambodia,KHM,2018,3212633447.0,8.77622376224463,55.4713973566208,62.9662580564288,118.4376554130496,22.772633243254642,4.782794523207805,-0.12380335332846018,1.213121437504563,0.06903137169607612
Cambodia,KHM,2019,3663032999.0,7.93695013588524,55.4468679729119,60.289811099536,115.73667907244791,22.829031377708574,4.759920792158817,-0.0910124580389122,0.9582687906841003,0.02770287592672618
Cambodia,KHM,2020,3624644990.0,-3.55572193406549,59.9217979409609,62.1835984056075,122.1053963465684,22.824346587735842,4.813040869326003,-0.09373627964997724,-2.531579816583266,0.12368078524855125
